Provincia,Trimestre,Anio,homicidios_consumados,drogas,homicidios_tentativa,lesiones,secuestro,sexual_agresion,sexual_otros,robos_violencia,robos_fuerza,hurtos,vehiculos,resto,Inm_De Africa,Inm_De América del Norte,Inm_De Asia,Inm_De Centro América y Caribe,Inm_De Oceanía,Inm_De Sudamérica,Inm_Europa_UE,Inm_Europa_no_UE,EM_Total,EM_Hombres,EM_Mujeres,IPC_01_alimentos,IPC_02_tabaco,IPC_03_vestido,IPC_04_vivienda,IPC_05_hogar,IPC_06_sanidad,IPC_07_transporte,IPC_08_comunicaciones,IPC_09_ocio,IPC_10_enseñanza,IPC_11_restaurantes,IPC_12_otros,IPC_00_general,Pobl_Hombres,Pobl_Mujeres,Pobl_Total poblacion,Desigualdad_gini,Desigualdad_p80p20,Soc_num_sociedades_sa,Soc_desmboldo_sociedades_sa,Soc_num_sociedades_sl,Soc_desembolso_sociedades_sl,Soc_num_sociedades_total,Soc_desembolso_sociedades_total,Paro_tasa_actividad,Paro_tasa_paro,Paro_tasa_empleo,cluster
Teruel,1,2022,0.0,0.2980026373233403,0.0,0.968508571300856,0.0,0.0,0.1490013186616701,0.2980026373233403,3.9485349445342592,6.407056702451817,0.5215046153158456,47.30791867508027,5549,77,612,617,9,1675,557,6083,46.6,45.67,47.56,0.6674411952139784,0.2108087407397305,0.7064164612679887,0.5968719610231717,0.4233762940545908,0.6748761179915813,0.6646523530473494,0.3032803228558737,0.6145318638451049,0.5793650793650794,0.4103285190247057,0.589677016595309,0.5404164055781714,68137,66090,134227,28.4,2.6,1,1000,130,5635,131,6635,58.14,10.06,52.29,1
Teruel,1,2023,0.0,0.3721345638582911,0.0,1.26525751711819,0.0,0.1488538255433164,0.5209883894016076,0.2977076510866329,4.540041679071152,9.30336409645728,0.2977076510866329,28.57993450431676,5580,84,612,655,8,1785,696,6055,46.56,45.67,47.46,0.5312451956023885,0.6082097896215582,0.6417806391381546,0.6533897861508499,0.3268136777026632,0.2321682876474232,0.809365627146076,0.3038395787811616,0.8385514283938246,0.4109189110283922,0.3148505434643882,0.0729192649871119,0.5376620625661598,68194,66166,134360,28.29597069597069,2.5409090909090906,0,0,164,164082,164,164082,55.34,11.15,49.17,1
Teruel,1,2024,0.0,0.4440793125652241,0.0,1.0361850626521896,0.0,0.0740132187608706,0.5180925313260948,0.2960528750434827,3.922700594326147,7.327308657326198,0.3700660938043534,30.345419691956984,5824,87,618,697,9,1908,783,5981,46.69,45.82,47.57,0.5364740313303676,0.4161889725869125,0.7060311659782078,0.7047645292268975,0.4488133639363836,0.2370690148188196,0.8207116927688487,0.3030279441825021,0.6643676143702179,0.5388921057710865,0.0715567133772748,0.5505771166667146,0.5187398212454705,68467,66644,135111,28.19194139194139,2.6,0,428,142,95868,143,96297,56.51,6.36,52.92,1
Teruel,2,2017,0.0,0.1467685240223381,0.073384262011169,0.6604583581005218,0.0,0.0,0.2201527860335072,0.0,2.9353704804467635,8.365805869273276,0.073384262011169,26.858639896087887,4917,68,582,519,7,1480,289,6418,46.21,45.28,47.16,0.5615168768092795,0.9933721912468536,0.4123760251724859,0.5771358864646045,0.4608177739406406,0.6665171292688818,0.5949616776644181,0.691627086660297,0.3321780452142824,0.4196347031963477,0.3679583817604159,0.2431798760831927,0.3788336008224474,69094,67175,136269,30.1,2.7,0,0,160,5373,160,5373,55.61,13.16,48.29,1
Teruel,2,2018,0.0,0.4442239777295712,0.0740373296215952,1.036522614702333,0.0,0.0,0.2961493184863808,0.2221119888647856,4.886463755025284,9.032554213834617,0.2221119888647856,34.20524628517698,4257,66,581,419,6,1110,281,6414,46.34,45.43,47.28,0.5289131342419399,0.9475626199071154,0.3899843889627012,0.7638499093536847,0.45821851219435,0.6856829668781823,0.7944209716410021,0.697151800298729,0.275936941518289,0.2929742091220936,0.4264875106265373,0.1975009912716664,0.4956123323992893,68372,66695,135067,29.1,2.6,0,0,152,3796,152,3796,56.2,8.79,51.26,1
Teruel,2,2019,0.0744302365392917,0.521011655775042,0.0744302365392917,0.8931628384715007,0.0,0.0744302365392917,0.6698721288536255,0.2977209461571669,2.828348988493085,9.601500513568633,0.0744302365392917,40.56447891391399,4424,77,599,466,6,1208,292,6362,46.41,45.48,47.37,0.4691462711843483,0.7477598584511213,0.4042147066032984,0.7735869846038725,0.3104573906698827,0.5555683219224796,0.9187434271413684,0.6968052854716085,0.2743468481027477,0.2995243604576423,0.5461160521316281,0.314297175074412,0.5914205551184093,67993,66361,134354,28.9,2.5,0,0,128,49780,128,49780,56.88,10.29,51.02,1
Teruel,2,2020,0.0,0.4472405259548585,0.2981603506365723,0.2236202629774292,0.0,0.1490801753182861,0.7454008765914308,0.074540087659143,1.1926414025462897,3.205223769343153,0.5217806136140016,31.530457079817527,4717,84,600,529,6,1366,305,6426,46.48,45.54,47.45,0.7370148581494202,0.4486040805400917,0.4326315663276072,0.3684580962274768,0.3009302538000472,0.7261982897925648,0.4259615268219039,0.7119124686015267,0.0572543110635224,0.2413277105155763,0.5744566813071611,0.0514084105282752,0.3876365119620193,67951,66205,134156,28.8,2.5,0,0,115,3457,115,3457,55.07,11.59,48.69,1
Teruel,2,2021,0.0,0.5215434706482786,0.0,0.670555890833501,0.0,0.0,0.670555890833501,0.1490124201852224,1.937161462407892,5.364447126668008,0.1490124201852224,43.21360185371451,5080,84,606,586,7,1547,724,6096,46.49,45.58,47.42,0.458838951103228,0.8085056263308751,0.4682333754339766,0.3697320778705678,0.7902473578977468,0.5927465148615011,0.322387421096092,0.6875901875916282,0.4615263681411534,0.1998435666797064,0.2746531484549878,0.6415634701976473,0.4646048827272462,68059,66158,134217,28.2,2.4,0,0,155,4466,155,4466,56.87,8.76,51.89,1
Teruel,2,2022,0.0,0.298073698722009,0.0745184246805022,1.2668132195685384,0.0,0.2235552740415067,0.6706658221245203,0.1490368493610045,5.141771302954656,7.898953016133239,0.2235552740415067,49.554752412534,5388,79,612,612,8,1642,544,6140,46.6,45.67,47.56,0.7747705294556849,0.1523413412313199,0.6547930768278101,0.6284051464943355,0.525138038823339,0.4393071220822666,0.633076334368983,0.3040256745510885,0.803725370730051,0.5771049758179659,0.4519052187171006,0.6060775325798965,0.7004433198161167,68131,66064,134195,28.4,2.6,1,1000,130,5635,131,6635,57.61,9.62,52.07,1
Teruel,2,2023,0.0,0.4458016628402024,0.0,0.9659036028204384,0.0,0.2229008314201012,0.5201019399802361,0.3715013857001686,2.303308591341046,7.652928545423475,0.1486005542800674,34.40102831583562,5641,85,614,665,8,1816,718,6036,46.56,45.67,47.46,0.4747996866166089,0.345860995276591,0.7037140032832973,0.7185266117401111,0.449785142545605,0.2844527894273362,0.8491779367229189,0.3038848491937883,0.8276197539730933,0.4258813225312021,0.1433169860757401,0.123001416717263,0.6245950876546829,68268,66321,134589,28.29597069597069,2.5409090909090906,0,0,164,164082,164,164082,57.13,8.77,52.12,1
Teruel,2,2024,0.0,1.0356791466003832,0.0,1.1096562285004106,0.0,0.0739770819000273,0.3698854095001369,0.1479541638000547,3.0330603579011224,9.173158155603394,0.3698854095001369,35.87888472151327,5885,88,619,707,9,1939,805,5963,46.69,45.82,47.57,0.3887164960992997,0.3441976864058199,0.6416680972380998,0.7131699503110691,0.3839361013795934,0.2028550938344505,0.8745859992271415,0.3028449466363728,0.711807830051176,0.5388921057710865,0.0825378746612022,0.4823258816474522,0.4304046331882427,68518,66659,135177,28.19194139194139,2.6,0,428,142,95868,143,96297,59.05,8.22,54.2,1
Teruel,3,2017,0.0,0.2207261891623441,0.0,0.6621785674870323,0.0,0.0,0.3678769819372401,0.4414523783246882,3.5316190265975056,10.07982930508038,0.4414523783246882,33.8446823382261,4237,62,570,414,6,1089,280,6405,46.21,45.28,47.16,0.5711128631904613,0.9985641441661524,0.5947971998064396,0.5459087268659216,0.4633101444948646,0.7165628293342383,0.5815514610147307,0.6919524288349465,0.2518075155272323,0.4145900536235808,0.327027953087582,0.2347855213537969,0.4583619575672261,68889,67026,135915,30.1,2.7,0,0,160,5373,160,5373,56.88,10.23,51.06,1
Teruel,3,2018,0.0,1.4834704307256397,0.0741735215362819,0.5933881722902559,0.0,0.0,0.2966940861451279,0.3708676076814099,4.376237770640636,9.642557799716656,0.3708676076814099,43.2431630556524,4391,71,613,452,6,1191,289,6346,46.34,45.43,47.28,0.5192000789633356,0.8895355407897845,0.58273535626931,0.8197541875661712,0.3623155423303532,0.7742207211637139,0.749935346282458,0.6961964093809699,0.148480317716582,0.3112638398976273,0.5389532943316362,0.2303088713448432,0.5181937204832147,68216,66603,134819,29.1,2.6,0,0,152,3796,152,3796,57.35,8.41,52.53,1
Teruel,3,2019,0.074490670043577,0.7449067004357705,0.074490670043577,0.5959253603486163,0.0,0.148981340087154,0.7449067004357705,0.5959253603486163,2.2347201013073112,9.83276844575217,0.2234720101307311,38.80963909270364,4688,81,582,522,6,1327,302,6339,46.41,45.48,47.37,0.5814072994326086,0.7325865971087505,0.574890219936389,0.7421053388663582,0.1534562001932546,0.5516787017494675,0.9062821252915412,0.700534832416286,0.1003850463839665,0.2817029958079522,0.3983172004309566,0.3730582774016303,0.6170855930783832,67960,66285,134245,28.9,2.5,0,0,128,49780,128,49780,56.65,8.09,52.07,1
Teruel,3,2020,0.0745345318486054,0.5217417229402382,0.0,0.5217417229402382,0.0,0.0,0.3726726592430273,0.2236035955458163,1.4161561051235037,5.366486293099593,0.1490690636972109,41.81387236706766,5040,85,603,587,7,1589,508,6253,46.48,45.54,47.45,0.5309934269414568,0.4544876570415566,0.5694958005300571,0.3506616919509678,0.5635314357085152,0.6945966646829017,0.5291390414043856,0.7004586045617712,0.5519381027181169,0.2629890361186224,0.5286573280861012,0.3924677398214279,0.3923368447692286,67963,66203,134166,28.8,2.5,0,0,115,3457,115,3457,56.63,11.15,50.31,1
Teruel,3,2021,0.0,0.8194400989287683,0.1489891088961397,1.415396534513327,0.0,0.0,0.5959564355845588,0.2979782177922794,2.309331187890165,8.045411880391544,0.4469673266884191,45.88864554001103,5380,73,603,611,8,1617,549,6083,46.49,45.58,47.42,0.4932405057929077,0.5876937628732346,0.5563041661226115,0.5977453713917112,0.1159201498151804,0.5155912802850366,0.7068575353719617,0.3164833413040071,0.2901958666401121,0.4226719027891099,0.3406850230451095,0.4370350764375321,0.4091678496459401,68101,66137,134238,28.2,2.4,0,0,155,4466,155,4466,57.36,7.19,53.24,1
Teruel,3,2022,0.0,0.96897058056245,0.0745361985048038,1.4907239700960773,0.0,0.0,0.521753389533627,0.2981447940192154,5.292070093841074,9.391561011605289,0.2981447940192154,54.70956970252603,5665,77,598,639,8,1907,915,5994,46.6,45.67,47.56,0.637653143123434,0.203521786892382,0.6996129539838637,0.6434464790150175,0.4762856688497987,0.3189701300833265,0.7013543491674841,0.3044081897671016,0.7327737565656401,0.5150097094068429,0.1959099298717674,0.7875936842454007,0.603042399035511,68125,66038,134163,28.4,2.6,1,1000,130,5635,131,6635,56.92,6.4,53.28,1
Teruel,3,2023,0.0741746218948648,0.5933969751589191,0.0,1.8543655473716223,0.0,0.3708731094743244,0.7417462189486489,0.1483492437897297,3.7087310947432446,12.164637990757845,0.1483492437897297,39.3125496042784,5702,86,615,676,8,1847,739,6018,46.56,45.67,47.46,0.4859944259807799,0.3290428966830708,0.655082841486163,0.7378838245340824,0.583660330503918,0.3522504567132923,0.8549669199401752,0.3038931632376362,0.5929758053601701,0.4417187963645493,0.0024851536276787,0.1908476855504602,0.5935620211679871,68342,66475,134817,28.29597069597069,2.5409090909090906,0,0,164,164082,164,164082,57.25,8.26,52.52,1
Teruel,3,2024,0.0,0.8872917637142034,0.1478819606190339,1.0351737243332373,0.0,0.0739409803095169,1.109114704642754,0.2218229409285508,4.066753917023432,10.795383125189474,0.3697049015475847,39.18871956404398,5946,89,621,718,9,1970,826,5944,46.69,45.82,47.57,0.4489151112923871,0.3786362308595759,0.7998993005215947,0.6501027171863176,0.4071844136046463,0.3039616428570306,0.8845382192085558,0.3024217754596321,0.67948870170932,0.5495733333625242,0.0939650822300046,0.43813803497042,0.4359456471659625,68569,66673,135243,28.19194139194139,2.6,0,428,142,95868,143,96297,60.51,5.74,57.04,1
Teruel,4,2017,0.2213009545447839,0.1475339696965226,0.1475339696965226,0.2950679393930452,0.0,0.0,0.0737669848482613,0.3688349242413065,2.5080774848408844,6.3439606969504725,0.5163688939378291,29.72809489384931,4237,62,570,414,6,1089,280,6405,46.21,45.28,47.16,0.4846964949925257,1.0,0.601622482386383,0.556746689219285,0.5466900976397909,0.7724998751017407,0.7316713775645322,0.6922807508837678,0.3262365176483308,0.3095796788455382,0.4150436921859056,0.2618439242596546,0.5358192002878398,68684,66878,135562,30.1,2.7,0,0,160,5373,160,5373,55.0,11.16,48.86,1
Teruel,4,2018,0.0,0.3715483161430312,0.0743096632286062,0.4458579793716375,0.0,0.0,0.297238652914425,0.297238652914425,5.647534405374075,8.768540260975538,0.2229289896858187,34.4796837380733,4314,66,592,433,6,1140,284,6376,46.34,45.43,47.28,0.5566466787330274,0.8755684262570474,0.5586201442735195,0.7230545057528935,0.3832739899690477,0.7964908804708459,0.7403211521011892,0.6927888397662653,0.3410534148252787,0.3059662709343065,0.5421352189796678,0.2162792408913173,0.7011746082972463,68060,66512,134572,29.1,2.6,0,0,152,3796,152,3796,56.65,9.23,51.43,1
Teruel,4,2019,0.0,0.5964051678507795,0.0,0.521854521869432,0.0,0.1491012919626948,0.2236519379440422,0.2236519379440422,3.131127131216592,10.43709043738864,0.2982025839253897,34.293297151419814,4540,76,598,487,6,1259,296,6342,46.41,45.48,47.37,0.7312829660013493,0.7312829146337948,0.5330389703177986,0.7422222460955115,0.3279730958789002,0.6077563746502834,0.9196791425703882,0.6989376307092927,0.0914975882032444,0.2448223837608006,0.4913165576567353,0.2336621988683066,0.9704319565309564,67927,66210,134137,28.9,2.5,0,0,128,49780,128,49780,57.93,9.04,52.7,1
Teruel,4,2020,0.0,0.5962318149296446,0.0,0.5962318149296446,0.0,0.0745289768662055,0.2981159074648223,0.1490579537324111,1.7141664679227284,3.950035773908896,0.0745289768662055,40.245647507751016,4864,83,592,554,6,1458,508,6253,46.48,45.54,47.45,0.7152820658971798,0.582567902479326,0.5331900444557917,0.3662695427727961,0.8878411477208153,0.6344441528889307,0.6263508924765574,0.6950299197923838,0.6266445623506399,0.3969603744225605,0.5152155225713287,0.3883925905658597,0.6396770988230663,67975,66201,134176,28.8,2.5,0,0,115,3457,115,3457,55.83,9.25,50.67,1
Teruel,4,2021,0.0,0.5213803171481987,0.1489658048994853,1.11724353674614,0.0,0.0,0.3724145122487133,0.7448290244974266,3.35173061023842,7.8207047572229795,0.1489658048994853,46.40284822618968,5210,79,603,599,8,1603,528,6168,46.49,45.58,47.42,0.5724073769442974,0.3721771496010098,0.5001497391478461,0.6115843168642928,0.3779345724818537,0.2672945830186978,0.442470771375639,0.3005492977333169,0.7638837413999005,0.656560677148944,0.6060928856899561,0.3686511570601983,0.6763055005268691,68143,66116,134259,28.2,2.4,0,0,155,4466,155,4466,56.64,7.08,52.64,1
Teruel,4,2022,0.0745534249843437,0.670980824859094,0.0745534249843437,1.0437479497808129,0.0,0.0745534249843437,0.2236602749530313,0.5964273998747502,4.8459726239823455,7.082575373512659,0.2982136999373751,10.06471237288641,5522,75,600,625,8,1762,732,6038,46.6,45.67,47.56,0.6598041962729865,0.2744441724119448,0.7690517490763101,0.6474000894686974,0.5068150978834675,0.3032193562862917,0.7524884061072491,0.3046499205305676,0.9120047484790031,0.4027766388143303,0.1928328953895585,0.7832092350041518,0.7600403704058993,68120,66012,134132,28.4,2.6,1,1000,130,5635,131,6635,55.01,9.68,49.68,1
Teruel,4,2023,0.0,0.5183418983161293,0.0,1.2588303244820285,0.0,0.0,0.2961953704663596,0.2221465278497697,6.516298150259911,8.515616900907839,0.2961953704663596,31.61885579728389,5763,86,617,686,8,1878,761,5999,46.56,45.67,47.46,0.5043942798825009,0.352391225769148,0.6989557914169318,0.7333007431793616,0.5332093777991239,0.2823276949063819,0.8465743931307889,0.3038223380463916,0.8465726412264644,0.4777912527546746,0.0469990893049362,0.6791274927537084,0.6598571739313155,68416,66630,135046,28.29597069597069,2.5409090909090906,0,0,164,164082,164,164082,58.05,9.39,52.6,1
Teruel,4,2024,0.0,0.6651442254395494,0.0,1.2563835369413712,0.0,0.0,0.517334397564094,0.1478098278754554,4.656009578076846,7.390491393772772,0.1478098278754554,32.44425721866247,6007,89,622,728,9,2000,848,5926,46.69,45.82,47.57,0.4396879838093872,0.4224080384070374,0.6815066024852108,0.6667926569754353,0.3351285681803477,0.2628799713162417,0.8586935314447374,0.3022657427040235,0.6753900824679898,0.4994742674535358,0.0970134877024485,0.4193533147055563,0.4213672277301474,68621,66688,135309,28.19194139194139,2.6,0,428,142,95868,143,96297,60.66,8.47,55.52,1
Toledo,1,2017,0.0435910923055909,0.4940323794633646,0.0435910923055909,0.6102752922782739,0.0,0.0290607282037273,0.3632591025465916,1.5838096871031395,17.697983476069943,17.509088742745714,3.0077853690857785,53.29737552563592,15202,450,3452,2232,32,8857,1477,29719,41.7,40.72,42.69,0.226057788957416,0.8933525380208858,0.7361868974223543,0.2727461624879068,0.5776931703977015,0.1833648614562662,0.6214534827580813,0.2830113556772092,0.4164527387993352,0.2287671232876703,0.3435004458661218,0.3305822060728964,0.1715846321542254,346386,341828,688214,32.4,2.7,2,265,890,17886,893,18154,61.22,22.65,47.35,0
Toledo,1,2018,0.0291130138083024,0.6550428106868051,0.0,0.5531472623577466,0.0,0.0436695207124536,0.4658082209328392,1.1790770592362492,17.83172095758525,17.278573695227504,1.1062945247154932,60.555068721269095,15391,484,3722,2499,34,9564,1548,28469,41.93,40.96,42.91,0.3300380597872563,0.8577837522399469,0.7381326330460801,0.2185030132772756,0.4386582668291837,0.2975773814972169,0.6287680657356011,0.2864129924298464,0.4274059123204308,0.2222081057044837,0.540542433966882,0.2859340578086931,0.2921573396365065,345529,341449,686978,31.7,2.7,3,1925,986,78754,989,80679,59.32,21.89,46.34,0
Toledo,1,2019,0.0145084395592916,0.7399304175238737,0.0435253186778749,0.8269810548796235,0.0,0.0580337582371665,0.4497616263380408,0.8414894944389151,12.796443691295227,15.48050500976418,1.2187089229804977,66.18750126948846,16292,552,3913,3119,34,11490,1624,28275,42.13,41.17,43.11,0.4715701337557311,0.7110667963711546,0.7489699440538246,0.4417189266841572,0.3628354828680917,0.2298497952161226,0.6528440131932188,0.287270099872244,0.6386458076270798,0.2317778634785959,0.5407134760578495,0.3511450959487789,0.3471254968119235,346421,342832,689254,31.3,2.7,1,50,914,38225,915,38275,59.21,16.62,49.37,0
Toledo,1,2020,0.0286912761305797,0.7316275413297832,0.0573825522611594,0.6742449890686238,0.0,0.0573825522611594,0.430369141958696,1.10461413102732,11.089178224469068,14.718624654987403,1.0185403026355806,64.18238470410687,18079,615,4126,3906,37,14378,1687,28205,42.3,41.34,43.27,0.6043816670446412,0.6094745592717946,0.7347357973326925,0.2734875981867231,0.5599676457694248,0.3369424786909323,0.6530176583912896,0.3013416913863479,0.5072980383673068,0.2216634955150855,0.6547157610735891,0.4757384429993349,0.4431351246413231,350204,346871,697076,31.2,2.7,1,20,786,12732,787,12752,59.12,18.29,48.31,0
Toledo,1,2021,0.0141757710556271,0.89307357650451,0.0141757710556271,0.6237339264475943,0.0141757710556271,0.0850546263337628,0.5386793001138315,1.0490070581164086,7.725795225316793,11.482374555057984,0.6379096975032215,64.64151601365977,19042,619,4072,4211,37,15882,2039,27554,42.4,41.45,43.36,0.3824847018581046,0.6583075560304651,0.7124546587341146,0.0355443604813882,0.2067886176551284,0.4570815112234232,0.6299295368843203,0.279616848725593,0.4277537854162576,0.3654361284186973,0.4349096574570887,0.1873810058237696,0.0850557566818634,354529,350899,705429,30.6,2.6,3,97,953,28879,956,28976,59.22,16.71,49.32,1
Toledo,1,2022,0.0280947410858898,1.025458049634979,0.0280947410858898,1.1799791256073733,0.0,0.0421421116288347,0.5618948217177967,0.688321156604301,7.908669615677989,15.255444409638182,0.9130790852914196,75.84175356135961,20014,646,3898,4261,40,16153,2024,27080,42.63,41.69,43.58,0.7656463778040038,0.3442775198479567,0.6665502735465866,1.0,0.987096108186229,0.6157833435111221,0.5552727535253528,0.7108084816764185,0.3533637992262862,0.6548315232525761,0.7367543951264109,0.4638171135229487,0.9867137571476632,358171,353706,711877,30.3,2.6,1,100,966,18316,967,18416,61.46,13.31,53.28,0
